die,module,subflow,instance,ratio,power_plane,plist,status,group,recipe,phase,chunks
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASESBORING3_VMIN_K_BGNCBB_SNO_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_sno_edt_parbasesbo_x_atpg_ph1_x_normal_main_list,kill,parbasesbo,atpg,ph1,18
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEXBARGFIFOU2CRING0_VMIN_K_BGNCBB_SNO_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_sno_edt_parbasexbargfifou2c_x_atpg_ph1_x_normal_main_list,kill,parbasexbargfifou2c,atpg,ph1,4
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEXBARGFIFOU2CRING1_VMIN_K_BGNCBB_SNO_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_sno_edt_parbasexbargfifou2c_x_atpg_ph1_x_normal_main_list,kill,parbasexbargfifou2c,atpg,ph1,4
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEXBARGFIFOU2CRING2_VMIN_K_BGNCBB_SNO_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_sno_edt_parbasexbargfifou2c_x_atpg_ph1_x_normal_main_list,kill,parbasexbargfifou2c,atpg,ph1,4
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEXBARGFIFOU2CRING3_VMIN_K_BGNCBB_SNO_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_sno_edt_parbasexbargfifou2c_x_atpg_ph1_x_normal_main_list,kill,parbasexbargfifou2c,atpg,ph1,4
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEXBARGFIFOC2URING0_VMIN_K_BGNCBB_SNO_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_sno_edt_parbasexbargfifoc2u_x_atpg_ph1_x_normal_main_list,kill,parbasexbargfifoc2u,atpg,ph1,3
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEXBARGFIFOC2URING1_VMIN_K_BGNCBB_SNO_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_sno_edt_parbasexbargfifoc2u_x_atpg_ph1_x_normal_main_list,kill,parbasexbargfifoc2u,atpg,ph1,3
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEXBARGFIFOC2URING2_VMIN_K_BGNCBB_SNO_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_sno_edt_parbasexbargfifoc2u_x_atpg_ph1_x_normal_main_list,kill,parbasexbargfifoc2u,atpg,ph1,3
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEXBARGFIFOC2URING3_VMIN_K_BGNCBB_SNO_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_sno_edt_parbasexbargfifoc2u_x_atpg_ph1_x_normal_main_list,kill,parbasexbargfifoc2u,atpg,ph1,3
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEESECFMIARING0_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbaseesecfmia_x_atpg_ph1_x_normal_main_list,kill,parbaseesecfmia,atpg,ph1,40
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEESECFMIARING1_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbaseesecfmia_x_atpg_ph1_x_normal_main_list,kill,parbaseesecfmia,atpg,ph1,40
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEESECFMIARING2_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbaseesecfmia_x_atpg_ph1_x_normal_main_list,kill,parbaseesecfmia,atpg,ph1,40
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEESECFMIARING3_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbaseesecfmia_x_atpg_ph1_x_normal_main_list,kill,parbaseesecfmia,atpg,ph1,40
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASECCF2CCFS12RING0_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbaseccf2ccfs12_x_atpg_ph1_x_normal_main_list,kill,parbaseccf2ccfs12,atpg,ph1,8
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASECCF2CCFS12RING1_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbaseccf2ccfs12_x_atpg_ph1_x_normal_main_list,kill,parbaseccf2ccfs12,atpg,ph1,8
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASECCF2CCFS12RING2_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbaseccf2ccfs12_x_atpg_ph1_x_normal_main_list,kill,parbaseccf2ccfs12,atpg,ph1,8
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASECCF2CCFS12RING3_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbaseccf2ccfs12_x_atpg_ph1_x_normal_main_list,kill,parbaseccf2ccfs12,atpg,ph1,8
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASECCF2CCFS01RING0_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbaseccf2ccfs01_x_atpg_ph1_x_normal_main_list,kill,parbaseccf2ccfs01,atpg,ph1,4
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASECCF2CCFS01RING1_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbaseccf2ccfs01_x_atpg_ph1_x_normal_main_list,kill,parbaseccf2ccfs01,atpg,ph1,4
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASECCF2CCFS01RING2_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbaseccf2ccfs01_x_atpg_ph1_x_normal_main_list,kill,parbaseccf2ccfs01,atpg,ph1,4
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASECCF2CCFS01RING3_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbaseccf2ccfs01_x_atpg_ph1_x_normal_main_list,kill,parbaseccf2ccfs01,atpg,ph1,4
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASECCF2CCFS23RING0_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbaseccf2ccfs23_x_atpg_ph1_x_normal_main_list,kill,parbaseccf2ccfs23,atpg,ph1,2
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASECCF2CCFS23RING1_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbaseccf2ccfs23_x_atpg_ph1_x_normal_main_list,kill,parbaseccf2ccfs23,atpg,ph1,2
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASECCF2CCFS23RING2_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbaseccf2ccfs23_x_atpg_ph1_x_normal_main_list,kill,parbaseccf2ccfs23,atpg,ph1,2
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASECCF2CCFS23RING3_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbaseccf2ccfs23_x_atpg_ph1_x_normal_main_list,kill,parbaseccf2ccfs23,atpg,ph1,2
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSLICE3RING0_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricslice3_x_atpg_ph1_x_normal_main_list,kill,parbasefabricslice3,atpg,ph1,11
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSLICE3RING1_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricslice3_x_atpg_ph1_x_normal_main_list,kill,parbasefabricslice3,atpg,ph1,11
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSLICE3RING2_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricslice3_x_atpg_ph1_x_normal_main_list,kill,parbasefabricslice3,atpg,ph1,11
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSLICE3RING3_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricslice3_x_atpg_ph1_x_normal_main_list,kill,parbasefabricslice3,atpg,ph1,11
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSLICE2RING0_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricslice2_x_atpg_ph1_x_normal_main_list,kill,parbasefabricslice2,atpg,ph1,14
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSLICE2RING1_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricslice2_x_atpg_ph1_x_normal_main_list,kill,parbasefabricslice2,atpg,ph1,14
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSLICE2RING2_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricslice2_x_atpg_ph1_x_normal_main_list,kill,parbasefabricslice2,atpg,ph1,14
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSLICE2RING3_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricslice2_x_atpg_ph1_x_normal_main_list,kill,parbasefabricslice2,atpg,ph1,14
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSLICE1RING0_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricslice1_x_atpg_ph1_x_normal_main_list,kill,parbasefabricslice1,atpg,ph1,13
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSLICE1RING1_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricslice1_x_atpg_ph1_x_normal_main_list,kill,parbasefabricslice1,atpg,ph1,13
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSLICE1RING2_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricslice1_x_atpg_ph1_x_normal_main_list,kill,parbasefabricslice1,atpg,ph1,13
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSLICE1RING3_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricslice1_x_atpg_ph1_x_normal_main_list,kill,parbasefabricslice1,atpg,ph1,13
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSLICE0RING0_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricslice0_x_atpg_ph1_x_normal_main_list,kill,parbasefabricslice0,atpg,ph1,13
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSLICE0RING1_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricslice0_x_atpg_ph1_x_normal_main_list,kill,parbasefabricslice0,atpg,ph1,13
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSLICE0RING2_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricslice0_x_atpg_ph1_x_normal_main_list,kill,parbasefabricslice0,atpg,ph1,13
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSLICE0RING3_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricslice0_x_atpg_ph1_x_normal_main_list,kill,parbasefabricslice0,atpg,ph1,13
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSHAFTMISCS01RING0_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricshaftmiscs01_x_atpg_ph1_x_normal_main_list,kill,parbasefabricshaftmiscs01,atpg,ph1,3
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSHAFTMISCS01RING1_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricshaftmiscs01_x_atpg_ph1_x_normal_main_list,kill,parbasefabricshaftmiscs01,atpg,ph1,3
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSHAFTMISCS01RING2_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricshaftmiscs01_x_atpg_ph1_x_normal_main_list,kill,parbasefabricshaftmiscs01,atpg,ph1,3
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSHAFTMISCS01RING3_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricshaftmiscs01_x_atpg_ph1_x_normal_main_list,kill,parbasefabricshaftmiscs01,atpg,ph1,3
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSHAFTMISCS23RING0_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricshaftmiscs23_x_atpg_ph1_x_normal_main_list,kill,parbasefabricshaftmiscs23,atpg,ph1,3
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSHAFTMISCS23RING1_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricshaftmiscs23_x_atpg_ph1_x_normal_main_list,kill,parbasefabricshaftmiscs23,atpg,ph1,3
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSHAFTMISCS23RING2_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricshaftmiscs23_x_atpg_ph1_x_normal_main_list,kill,parbasefabricshaftmiscs23,atpg,ph1,3
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARBASEFABRICSHAFTMISCS23RING3_VMIN_K_BGNCBB_SSN_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_ssn_edt_parbasefabricshaftmiscs23_x_atpg_ph1_x_normal_main_list,kill,parbasefabricshaftmiscs23,atpg,ph1,3
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARCCFFABRICS0_VMIN_K_BGNCBB_SNO_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_sno_edt_parccffabrics0_x_atpg_ph1_x_normal_main_list,kill,parccffabrics0,atpg,ph1,3
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARCCFFABRICS1_VMIN_K_BGNCBB_SNO_RING_VMIN_X_X,x,x,scn_cbb_bgncbb_sno_edt_parccffabrics1_x_atpg_ph1_x_normal_main_list,kill,parccffabrics1,atpg,ph1,3
cbb,SCN,SCN_A_CBB_BGN_CBB,STUCK_PARCCFCBO_VMIN_K_BGNCBB_SNO_RING_VMIN_X_X,x,x,scn600_cbb_bgncbb_sno_edt_parccfcbo_x_atpg_ph1_x_normal_main_list,kill,parccfcbo,atpg,ph1,113
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARMSIDDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parmsiddualcoreall_x_trans_stack_x_normal_main_list,kill,parmsiddualcorec0,trans,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARMSIDDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parmsiddualcoreall_x_trans_stack_x_normal_main_list,kill,parmsiddualcorec0,trans,ph2,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARMSIDDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parmsiddualcoreall_x_trans_stack_x_normal_main_list,kill,parmsiddualcorec0,trans,ph3,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARMSIDDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parmsiddualcoreall_x_trans_stack_x_normal_main_list,kill,parmsiddualcorec0,trans,ph4,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARMSIDDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parmsiddualcoreall_x_trans_stack_x_normal_main_list,kill,parmsiddualcorec0,trans,ph5,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARFEDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parfedualcoreall_x_trans_stack_x_normal_main_list,kill,parfedualcorec0,trans,ph1,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARFEDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parfedualcoreall_x_trans_stack_x_normal_main_list,kill,parfedualcorec0,trans,ph2,2
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARFEDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parfedualcoreall_x_trans_stack_x_normal_main_list,kill,parfedualcorec0,trans,ph3,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARFEDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parfedualcoreall_x_trans_stack_x_normal_main_list,kill,parfedualcorec0,trans,ph4,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARFEDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parfedualcoreall_x_trans_stack_x_normal_main_list,kill,parfedualcorec0,trans,ph5,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARMEUDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parmeudualcoreall_x_trans_ph1_x_normal_main_list,kill,parmeudualcorec0,trans,ph1,6
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PAROOOINTDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parooointdualcoreall_x_trans_ph1_x_normal_main_list,kill,parooointdualcorec0,trans,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARFMAV0DUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parfmav0dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav0dualcorec0,trans,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARFMAV0DUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parfmav0dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav0dualcorec0,trans,ph2,2
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARFMAV0DUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parfmav0dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav0dualcorec0,trans,ph3,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARFMAV0DUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parfmav0dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav0dualcorec0,trans,ph4,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARFMAV0DUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parfmav0dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav0dualcorec0,trans,ph5,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARPMHDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parpmhdualcoreall_x_trans_stack_x_normal_main_list,kill,parpmhdualcorec0,trans,ph1,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARPMHDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parpmhdualcoreall_x_trans_stack_x_normal_main_list,kill,parpmhdualcorec0,trans,ph2,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARPMHDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parpmhdualcoreall_x_trans_stack_x_normal_main_list,kill,parpmhdualcorec0,trans,ph3,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARPMHDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parpmhdualcoreall_x_trans_stack_x_normal_main_list,kill,parpmhdualcorec0,trans,ph4,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARPMHDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parpmhdualcoreall_x_trans_stack_x_normal_main_list,kill,parpmhdualcorec0,trans,ph5,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARFMAV1DUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parfmav1dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav1dualcorec0,trans,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARFMAV1DUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parfmav1dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav1dualcorec0,trans,ph2,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARFMAV1DUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parfmav1dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav1dualcorec0,trans,ph3,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARFMAV1DUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parfmav1dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav1dualcorec0,trans,ph4,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PARFMAV1DUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parfmav1dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav1dualcorec0,trans,ph5,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PAREXEDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parexedualcoreall_x_trans_stack_x_normal_main_list,kill,parexedualcorec0,trans,ph1,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PAREXEDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parexedualcoreall_x_trans_stack_x_normal_main_list,kill,parexedualcorec0,trans,ph2,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PAREXEDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parexedualcoreall_x_trans_stack_x_normal_main_list,kill,parexedualcorec0,trans,ph3,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PAREXEDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parexedualcoreall_x_trans_stack_x_normal_main_list,kill,parexedualcorec0,trans,ph4,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PAREXEDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parexedualcoreall_x_trans_stack_x_normal_main_list,kill,parexedualcorec0,trans,ph5,1
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PAROOOVECDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parooovecdualcoreall_x_trans_stack_x_normal_main_list,kill,parooovecdualcorec0,trans,ph1,2
cbb,SCN,SCN_A_CBB_SRH_CBB_IA_F1,ATSPEED_PAROOOVECDUALCOREALL_VMIN_K_SRHCBBIAF1_SNO_IA_VMIN_F1_X,f1,ia,scn_cbb_srhcbbiaf1_sno_edt_parooovecdualcoreall_x_trans_stack_x_normal_main_list,kill,parooovecdualcorec0,trans,ph2,10
